epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,8919.03,0.63023,0.45482,0.884,0.86636,0.8021,0.86915,0.72581,0.66353,0.53708,0.91611,0.000327328,0.000327328,0.000327328
59,9096.36,0.62559,0.45155,0.88581,0.85857,0.80662,0.87087,0.72483,0.66431,0.53558,0.91586,0.00031358,0.00031358,0.00031358
60,9274.23,0.62072,0.44555,0.88356,0.87051,0.8002,0.87157,0.728,0.66606,0.52901,0.91711,0.000299831,0.000299831,0.000299831
61,9451.53,0.62141,0.44744,0.88489,0.88116,0.78859,0.86947,0.72511,0.66193,0.53463,0.91346,0.000286083,0.000286083,0.000286083
62,9629.11,0.61358,0.43456,0.8809,0.86415,0.79916,0.86923,0.72622,0.65568,0.53634,0.91313,0.000272334,0.000272334,0.000272334
63,9806.5,0.61524,0.43856,0.88064,0.88147,0.79294,0.87197,0.7277,0.65787,0.53101,0.91305,0.000258585,0.000258585,0.000258585
64,9983.94,0.60849,0.43285,0.87733,0.86803,0.80406,0.86889,0.72448,0.66242,0.53385,0.91738,0.000244837,0.000244837,0.000244837
65,10161.8,0.60696,0.42764,0.87586,0.86776,0.80533,0.87085,0.72732,0.65808,0.53365,0.91659,0.000231088,0.000231088,0.000231088
66,10338.9,0.60359,0.42839,0.87998,0.8759,0.79751,0.86978,0.72597,0.6589,0.53456,0.91269,0.000217339,0.000217339,0.000217339
67,10516.7,0.60017,0.4237,0.87594,0.85603,0.80619,0.86777,0.72857,0.65762,0.53129,0.91502,0.000203591,0.000203591,0.000203591
